ANIO,CVE_GEO,EDAD,SEXO,POBLACION
2012,20,14,1,39971
2012,20,14,2,39664
2012,20,15,1,39595
2012,20,15,2,39481
2012,20,16,1,39157
2012,20,16,2,39299
2012,20,17,1,38631
2012,20,17,2,39051
2013,20,0,1,39376
2013,20,0,2,37995
2013,20,1,1,39567
2013,20,1,2,38271
2013,20,2,1,39808
2013,20,2,2,38577
2013,20,3,1,40069
2013,20,3,2,38880
2013,20,4,1,40331
2013,20,4,2,39175
2013,20,5,1,40555
2013,20,5,2,39430
2013,20,6,1,40760
2013,20,6,2,39633
2013,20,7,1,40960
2013,20,7,2,39835
2013,20,8,1,41100
2013,20,8,2,40011
2013,20,9,1,41080
2013,20,9,2,40062
2013,20,10,1,40900
2013,20,10,2,39997
2013,20,11,1,40653
2013,20,11,2,39905
2013,20,12,1,40352
2013,20,12,2,39776
2013,20,13,1,39999
2013,20,13,2,39573
2013,20,14,1,39627
2013,20,14,2,39314
2013,20,15,1,39220
2013,20,15,2,39042
2013,20,16,1,38759
2013,20,16,2,38798
2013,20,17,1,38253
2013,20,17,2,38572
2014,20,0,1,39197
2014,20,0,2,37837
2014,20,1,1,39401
2014,20,1,2,38142
2014,20,2,1,39655
2014,20,2,2,38442
2014,20,3,1,39889
2014,20,3,2,38715
2014,20,4,1,40123
2014,20,4,2,38974
2014,20,5,1,40344
2014,20,5,2,39218
2014,20,6,1,40520
2014,20,6,2,39420
2014,20,7,1,40665
2014,20,7,2,39570
2014,20,8,1,40802
2014,20,8,2,39716
2014,20,9,1,40874
2014,20,9,2,39830
2014,20,10,1,40778
2014,20,10,2,39808
2014,20,11,1,40512
2014,20,11,2,39662
2014,20,12,1,40175
2014,20,12,2,39489
2014,20,13,1,39780
2014,20,13,2,39279
2014,20,14,1,39331
2014,20,14,2,39001
2014,20,15,1,38868
2014,20,15,2,38675
2014,20,16,1,38383
2014,20,16,2,38353
2014,20,17,1,37862
2014,20,17,2,38073
2015,20,0,1,38963
2015,20,0,2,37603
2015,20,1,1,39217
2015,20,1,2,37971
2015,20,2,1,39483
2015,20,2,2,38297
2015,20,3,1,39726
2015,20,3,2,38559
2015,20,4,1,39929
2015,20,4,2,38785
2015,20,5,1,40117
2015,20,5,2,38988
2015,20,6,1,40287
2015,20,6,2,39176
2015,20,7,1,40400
2015,20,7,2,39324
2015,20,8,1,40482
2015,20,8,2,39419
2015,20,9,1,40551
2015,20,9,2,39502
2015,20,10,1,40547
2015,20,10,2,39543
2015,20,11,1,40366
2015,20,11,2,39440
2015,20,12,1,40011
2015,20,12,2,39214
2015,20,13,1,39581
2015,20,13,2,38962
2015,20,14,1,39094
2015,20,14,2,38682
2015,20,15,1,38560
2015,20,15,2,38345
2015,20,16,1,38027
2015,20,16,2,37978
2015,20,17,1,37490
2015,20,17,2,37629
2016,20,0,1,38509
2016,20,0,2,37177
2016,20,1,1,38834
2016,20,1,2,37556
2016,20,2,1,39165
2016,20,2,2,37960
2016,20,3,1,39435
2016,20,3,2,38264
2016,20,4,1,39666
2016,20,4,2,38501
2016,20,5,1,39857
2016,20,5,2,38705
2016,20,6,1,40032
2016,20,6,2,38890
2016,20,7,1,40173
2016,20,7,2,39056
2016,20,8,1,40258
2016,20,8,2,39183
2016,20,9,1,40308
2016,20,9,2,39252
2016,20,10,1,40314
2016,20,10,2,39275
2016,20,11,1,40240
2016,20,11,2,39250
2016,20,12,1,40011
2016,20,12,2,39105
2016,20,13,1,39603
2016,20,13,2,38836
2016,20,14,1,39117
2016,20,14,2,38544
2016,20,15,1,38518
2016,20,15,2,38189
2016,20,16,1,37878
2016,20,16,2,37785
2016,20,17,1,37299
2016,20,17,2,37396
2017,20,0,1,38006
2017,20,0,2,36707
2017,20,1,1,38232
2017,20,1,2,36959
2017,20,2,1,38647
2017,20,2,2,37390
2017,20,3,1,38998
2017,20,3,2,37790
2017,20,4,1,39277
2017,20,4,2,38094
2017,20,5,1,39533
2017,20,5,2,38348
2017,20,6,1,39750
2017,20,6,2,38572
2017,20,7,1,39931
2017,20,7,2,38770
2017,20,8,1,40079
2017,20,8,2,38947
2017,20,9,1,40169
2017,20,9,2,39085
2017,20,10,1,40169
2017,20,10,2,39106
2017,20,11,1,40122
2017,20,11,2,39078
2017,20,12,1,40043
2017,20,12,2,39050
2017,20,13,1,39799
2017,20,13,2,38896
2017,20,14,1,39365
2017,20,14,2,38613
2017,20,15,1,38734
2017,20,15,2,38228
2017,20,16,1,37989
2017,20,16,2,37779
2017,20,17,1,37307
2017,20,17,2,37352
2018,20,0,1,37658
2018,20,0,2,36363
2018,20,1,1,37747
2018,20,1,2,36502
2018,20,2,1,38058
2018,20,2,2,36805
2018,20,3,1,38491
2018,20,3,2,37233
2018,20,4,1,38848
2018,20,4,2,37631
2018,20,5,1,39151
2018,20,5,2,37950
2018,20,6,1,39429
2018,20,6,2,38223
2018,20,7,1,39652
2018,20,7,2,38461
2018,20,8,1,39839
2018,20,8,2,38669
2018,20,9,1,39992
2018,20,9,2,38856
2018,20,10,1,40034
2018,20,10,2,38946
2018,20,11,1,39981
2018,20,11,2,38916
2018,20,12,1,39929
2018,20,12,2,38885
2018,20,13,1,39834
2018,20,13,2,38849
2018,20,14,1,39562
2018,20,14,2,38683
2018,20,15,1,38984
2018,20,15,2,38311
2018,20,16,1,38208
2018,20,16,2,37835
2018,20,17,1,37421
2018,20,17,2,37364
2019,20,0,1,37319
2019,20,0,2,36029
2019,20,1,1,37417
2019,20,1,2,36171
2019,20,2,1,37587
2019,20,2,2,36358
2019,20,3,1,37914
2019,20,3,2,36658
2019,20,4,1,38351
2019,20,4,2,37083
2019,20,5,1,38729
2019,20,5,2,37494
2019,20,6,1,39052
2019,20,6,2,37832
2019,20,7,1,39335
2019,20,7,2,38117
2019,20,8,1,39563
2019,20,8,2,38364
2019,20,9,1,39754
2019,20,9,2,38582
2019,20,10,1,39860
2019,20,10,2,38723
2019,20,11,1,39850
2019,20,11,2,38762
2019,20,12,1,39792
2019,20,12,2,38729
2019,20,13,1,39724
2019,20,13,2,38691
2019,20,14,1,39599
2019,20,14,2,38642
2019,20,15,1,39185
2019,20,15,2,38389
2019,20,16,1,38460
2019,20,16,2,37929
2019,20,17,1,37643
2019,20,17,2,37433
2020,20,0,1,36981
2020,20,0,2,35699
2020,20,1,1,37089
2020,20,1,2,35846
2020,20,2,1,37266
2020,20,2,2,36035
2020,20,3,1,37452
2020,20,3,2,36220
2020,20,4,1,37783
2020,20,4,2,36517
2020,20,5,1,38237
2020,20,5,2,36953
2020,20,6,1,38635
2020,20,6,2,37381
2020,20,7,1,38961
2020,20,7,2,37730
2020,20,8,1,39249
2020,20,8,2,38024
2020,20,9,1,39481
2020,20,9,2,38281
2020,20,10,1,39625
2020,20,10,2,38453
2020,20,11,1,39681
2020,20,11,2,38544
2020,20,12,1,39665
2020,20,12,2,38580
2020,20,13,1,39592
2020,20,13,2,38540
2020,20,14,1,39494
2020,20,14,2,38489
2020,20,15,1,39229
2020,20,15,2,38356
2020,20,16,1,38668
2020,20,16,2,38015
2020,20,17,1,37901
2020,20,17,2,37534
2021,20,0,1,36648
2021,20,0,2,35376
2021,20,1,1,36759
2021,20,1,2,35523
2021,20,2,1,36943
2021,20,2,2,35717
2021,20,3,1,37134
2021,20,3,2,35903
2021,20,4,1,37326
2021,20,4,2,36085
2021,20,5,1,37674
2021,20,5,2,36393
2021,20,6,1,38146
2021,20,6,2,36845
2021,20,7,1,38546
2021,20,7,2,37284
2021,20,8,1,38877
2021,20,8,2,37642
2021,20,9,1,39170
2021,20,9,2,37944
2021,20,10,1,39355
2021,20,10,2,38156
2021,20,11,1,39450
2021,20,11,2,38280
2021,20,12,1,39500
2021,20,12,2,38368
2021,20,13,1,39469
2021,20,13,2,38396
2021,20,14,1,39368
2021,20,14,2,38343
2021,20,15,1,39133
2021,20,15,2,38210
2021,20,16,1,38723
2021,20,16,2,37989
2021,20,17,1,38116
2021,20,17,2,37626
2012,21,0,1,63036
2012,21,0,2,60881
2012,21,1,1,62841
2012,21,1,2,60813
2012,21,2,1,62844
2012,21,2,2,60887
2012,21,3,1,62923
2012,21,3,2,61014
2012,21,4,1,62991
2012,21,4,2,61127
2012,21,5,1,63079
2012,21,5,2,61198
2012,21,6,1,63216
2012,21,6,2,61309
2012,21,7,1,63312
2012,21,7,2,61430
2012,21,8,1,63222
2012,21,8,2,61413
2012,21,9,1,62955
2012,21,9,2,61286
2012,21,10,1,62667
2012,21,10,2,61190
2012,21,11,1,62376
2012,21,11,2,61103
2012,21,12,1,62079
2012,21,12,2,60958
2012,21,13,1,61822
2012,21,13,2,60774
2012,21,14,1,61569
2012,21,14,2,60612
2012,21,15,1,61272
2012,21,15,2,60522
2012,21,16,1,60930
2012,21,16,2,60479
2012,21,17,1,60493
2012,21,17,2,60368
2013,21,0,1,62945
2013,21,0,2,60823
2013,21,1,1,62747
2013,21,1,2,60746
2013,21,2,1,62693
2013,21,2,2,60774
2013,21,3,1,62722
2013,21,3,2,60853
2013,21,4,1,62802
2013,21,4,2,60968
2013,21,5,1,62868
2013,21,5,2,61067
2013,21,6,1,62954
2013,21,6,2,61132
2013,21,7,1,63086
2013,21,7,2,61242
2013,21,8,1,63182
2013,21,8,2,61364
2013,21,9,1,63096
2013,21,9,2,61348
2013,21,10,1,62835
2013,21,10,2,61218
2013,21,11,1,62546
2013,21,11,2,61112
2013,21,12,1,62243
2013,21,12,2,61004
2013,21,13,1,61921
2013,21,13,2,60832
2013,21,14,1,61625
2013,21,14,2,60615
2013,21,15,1,61324
2013,21,15,2,60415
2013,21,16,1,60977
2013,21,16,2,60288
2013,21,17,1,60586
2013,21,17,2,60208
2014,21,0,1,62820
2014,21,0,2,60755
2014,21,1,1,62614
2014,21,1,2,60697
2014,21,2,1,62560
2014,21,2,2,60697
2014,21,3,1,62541
2014,21,3,2,60724
2014,21,4,1,62584
2014,21,4,2,60790
2014,21,5,1,62668
2014,21,5,2,60891
2014,21,6,1,62739
2014,21,6,2,60984
2014,21,7,1,62826
2014,21,7,2,61052
2014,21,8,1,62964
2014,21,8,2,61167
2014,21,9,1,63070
2014,21,9,2,61293
2014,21,10,1,62996
2014,21,10,2,61278
2014,21,11,1,62739
2014,21,11,2,61141
2014,21,12,1,62443
2014,21,12,2,61017
2014,21,13,1,62117
2014,21,13,2,60882
2014,21,14,1,61756
2014,21,14,2,60675
2014,21,15,1,61410
2014,21,15,2,60418
2014,21,16,1,61056
2014,21,16,2,60180
2014,21,17,1,60656
2014,21,17,2,60013
2015,21,0,1,62605
2015,21,0,2,60562
2015,21,1,1,62452
2015,21,1,2,60582
2015,21,2,1,62396
2015,21,2,2,60605
2015,21,3,1,62386
2015,21,3,2,60608
2015,21,4,1,62388
2015,21,4,2,60629
2015,21,5,1,62441
2015,21,5,2,60687
2015,21,6,1,62535
2015,21,6,2,60786
2015,21,7,1,62613
2015,21,7,2,60889
2015,21,8,1,62710
2015,21,8,2,60967
2015,21,9,1,62864
2015,21,9,2,61090
2015,21,10,1,62988
2015,21,10,2,61222
2015,21,11,1,62924
2015,21,11,2,61202
2015,21,12,1,62665
2015,21,12,2,61050
2015,21,13,1,62347
2015,21,13,2,60899
2015,21,14,1,61981
2015,21,14,2,60728
2015,21,15,1,61567
2015,21,15,2,60479
2015,21,16,1,61164
2015,21,16,2,60180
2015,21,17,1,60752
2015,21,17,2,59900
2016,21,0,1,62117
2016,21,0,2,60020
2016,21,1,1,62228
2016,21,1,2,60304
2016,21,2,1,62221
2016,21,2,2,60405
2016,21,3,1,62205
2016,21,3,2,60433
2016,21,4,1,62211
2016,21,4,2,60435
2016,21,5,1,62238
2016,21,5,2,60470
2016,21,6,1,62316
2016,21,6,2,60546
2016,21,7,1,62417
2016,21,7,2,60659
2016,21,8,1,62505
2016,21,8,2,60774
2016,21,9,1,62614
2016,21,9,2,60865
2016,21,10,1,62787
2016,21,10,2,61007
2016,21,11,1,62923
2016,21,11,2,61151
2016,21,12,1,62856
2016,21,12,2,61124
2016,21,13,1,62576
2016,21,13,2,60952
2016,21,14,1,62222
2016,21,14,2,60773
2016,21,15,1,61800
2016,21,15,2,60560
2016,21,16,1,61323
2016,21,16,2,60267
2016,21,17,1,60864
2016,21,17,2,59933
2017,21,0,1,61543
2017,21,0,2,59391
2017,21,1,1,61741
2017,21,1,2,59702
2017,21,2,1,61986
2017,21,2,2,60066
2017,21,3,1,62010
2017,21,3,2,60173
2017,21,4,1,62006
2017,21,4,2,60203
2017,21,5,1,62050
2017,21,5,2,60238
2017,21,6,1,62114
2017,21,6,2,60308
2017,21,7,1,62198
2017,21,7,2,60400
2017,21,8,1,62308
2017,21,8,2,60526
2017,21,9,1,62402
2017,21,9,2,60654
2017,21,10,1,62527
2017,21,10,2,60775
2017,21,11,1,62711
2017,21,11,2,60944
2017,21,12,1,62841
2017,21,12,2,61085
2017,21,13,1,62753
2017,21,13,2,61047
2017,21,14,1,62438
2017,21,14,2,60857
2017,21,15,1,62025
2017,21,15,2,60637
2017,21,16,1,61534
2017,21,16,2,60381
2017,21,17,1,61000
2017,21,17,2,60057
2018,21,0,1,61054
2018,21,0,2,58911
2018,21,1,1,61188
2018,21,1,2,59089
2018,21,2,1,61512
2018,21,2,2,59478
2018,21,3,1,61783
2018,21,3,2,59845
2018,21,4,1,61818
2018,21,4,2,59953
2018,21,5,1,61851
2018,21,5,2,60015
2018,21,6,1,61928
2018,21,6,2,60085
2018,21,7,1,61999
2018,21,7,2,60170
2018,21,8,1,62090
2018,21,8,2,60276
2018,21,9,1,62208
2018,21,9,2,60412
2018,21,10,1,62317
2018,21,10,2,60572
2018,21,11,1,62454
2018,21,11,2,60719
2018,21,12,1,62631
2018,21,12,2,60883
2018,21,13,1,62739
2018,21,13,2,61014
2018,21,14,1,62615
2018,21,14,2,60961
2018,21,15,1,62241
2018,21,15,2,60733
2018,21,16,1,61759
2018,21,16,2,60472
2018,21,17,1,61209
2018,21,17,2,60186
2019,21,0,1,60576
2019,21,0,2,58443
2019,21,1,1,60720
2019,21,1,2,58623
2019,21,2,1,60975
2019,21,2,2,58879
2019,21,3,1,61321
2019,21,3,2,59269
2019,21,4,1,61599
2019,21,4,2,59632
2019,21,5,1,61668
2019,21,5,2,59771
2019,21,6,1,61733
2019,21,6,2,59867
2019,21,7,1,61817
2019,21,7,2,59951
2019,21,8,1,61893
2019,21,8,2,60049
2019,21,9,1,61993
2019,21,9,2,60166
2019,21,10,1,62123
2019,21,10,2,60334
2019,21,11,1,62244
2019,21,11,2,60519
2019,21,12,1,62376
2019,21,12,2,60662
2019,21,13,1,62531
2019,21,13,2,60816
2019,21,14,1,62603
2019,21,14,2,60931
2019,21,15,1,62420
2019,21,15,2,60843
2019,21,16,1,61976
2019,21,16,2,60575
2019,21,17,1,61435
2019,21,17,2,60287
2020,21,0,1,60099
2020,21,0,2,57979
2020,21,1,1,60257
2020,21,1,2,58166
2020,21,2,1,60517
2020,21,2,2,58423
2020,21,3,1,60794
2020,21,3,2,58679
2020,21,4,1,61145
2020,21,4,2,59066
2020,21,5,1,61452
2020,21,5,2,59456
2020,21,6,1,61553
2020,21,6,2,59627
2020,21,7,1,61623
2020,21,7,2,59737
2020,21,8,1,61713
2020,21,8,2,59834
2020,21,9,1,61796
2020,21,9,2,59943
2020,21,10,1,61910
2020,21,10,2,60091
2020,21,11,1,62052
2020,21,11,2,60284
2020,21,12,1,62167
2020,21,12,2,60465
2020,21,13,1,62278
2020,21,13,2,60598
2020,21,14,1,62399
2020,21,14,2,60737
2020,21,15,1,62413
2020,21,15,2,60818
2020,21,16,1,62160
2020,21,16,2,60691
2020,21,17,1,61656
2020,21,17,2,60395
2021,21,0,1,59625
2021,21,0,2,57517
2021,21,1,1,59789
2021,21,1,2,57711
2021,21,2,1,60061
2021,21,2,2,57974
2021,21,3,1,60342
2021,21,3,2,58231
2021,21,4,1,60624
2021,21,4,2,58484
2021,21,5,1,61003
2021,21,5,2,58897
2021,21,6,1,61338
2021,21,6,2,59316
2021,21,7,1,61445
2021,21,7,2,59501
2021,21,8,1,61521
2021,21,8,2,59624
2021,21,9,1,61617
2021,21,9,2,59731
2021,21,10,1,61715
2021,21,10,2,59872
2021,21,11,1,61840
2021,21,11,2,60043
2021,21,12,1,61976
2021,21,12,2,60232
2021,21,13,1,62073
2021,21,13,2,60404
2021,21,14,1,62151
2021,21,14,2,60522
2021,21,15,1,62213
2021,21,15,2,60629
2021,21,16,1,62159
2021,21,16,2,60670
2021,21,17,1,61845
2021,21,17,2,60513
2012,22,0,1,19249
2012,22,0,2,18514
2012,22,1,1,19217
2012,22,1,2,18471
2012,22,2,1,19230
2012,22,2,2,18466
2012,22,3,1,19254
2012,22,3,2,18477
2012,22,4,1,19271
2012,22,4,2,18487
2012,22,5,1,19293
2012,22,5,2,18491
2012,22,6,1,19331
2012,22,6,2,18513
2012,22,7,1,19361
2012,22,7,2,18546
2012,22,8,1,19340
2012,22,8,2,18547
2012,22,9,1,19274
2012,22,9,2,18524
2012,22,10,1,19212
2012,22,10,2,18523
2012,22,11,1,19163
2012,22,11,2,18540
2012,22,12,1,19130
2012,22,12,2,18556
2012,22,13,1,19131
2012,22,13,2,18575
2012,22,14,1,19153
2012,22,14,2,18618
2012,22,15,1,19183
2012,22,15,2,18697
2012,22,16,1,19216
2012,22,16,2,18806
2012,22,17,1,19238
2012,22,17,2,18905
2013,22,0,1,19474
2013,22,0,2,18689
2013,22,1,1,19443
2013,22,1,2,18624
2013,22,2,1,19440
2013,22,2,2,18591
2013,22,3,1,19446
2013,22,3,2,18576
2013,22,4,1,19462
2013,22,4,2,18578
2013,22,5,1,19472
2013,22,5,2,18582
2013,22,6,1,19487
2013,22,6,2,18583
2013,22,7,1,19521
2013,22,7,2,18607
2013,22,8,1,19548
2013,22,8,2,18645
2013,22,9,1,19530
2013,22,9,2,18652
2013,22,10,1,19467
2013,22,10,2,18639
2013,22,11,1,19412
2013,22,11,2,18650
2013,22,12,1,19371
2013,22,12,2,18678
2013,22,13,1,19347
2013,22,13,2,18704
2013,22,14,1,19355
2013,22,14,2,18734
2013,22,15,1,19384
2013,22,15,2,18785
2013,22,16,1,19420
2013,22,16,2,18873
2013,22,17,1,19462
2013,22,17,2,18988
2014,22,0,1,19687
2014,22,0,2,18861
2014,22,1,1,19656
2014,22,1,2,18783
2014,22,2,1,19653
2014,22,2,2,18727
2014,22,3,1,19643
2014,22,3,2,18685
2014,22,4,1,19644
2014,22,4,2,18662
2014,22,5,1,19653
2014,22,5,2,18658
2014,22,6,1,19656
2014,22,6,2,18661
2014,22,7,1,19669
2014,22,7,2,18666
2014,22,8,1,19701
2014,22,8,2,18697
2014,22,9,1,19734
2014,22,9,2,18744
2014,22,10,1,19721
2014,22,10,2,18765
2014,22,11,1,19668
2014,22,11,2,18766
2014,22,12,1,19624
2014,22,12,2,18791
2014,22,13,1,19594
2014,22,13,2,18831
2014,22,14,1,19580
2014,22,14,2,18868
2014,22,15,1,19596
2014,22,15,2,18905
2014,22,16,1,19633
2014,22,16,2,18965
2014,22,17,1,19677
2014,22,17,2,19060
2015,22,0,1,19870
2015,22,0,2,18992
2015,22,1,1,19859
2015,22,1,2,18921
2015,22,2,1,19856
2015,22,2,2,18857
2015,22,3,1,19847
2015,22,3,2,18797
2015,22,4,1,19831
2015,22,4,2,18750
2015,22,5,1,19825
2015,22,5,2,18726
2015,22,6,1,19827
2015,22,6,2,18723
2015,22,7,1,19830
2015,22,7,2,18734
2015,22,8,1,19841
2015,22,8,2,18748
2015,22,9,1,19881
2015,22,9,2,18791
2015,22,10,1,19923
2015,22,10,2,18855
2015,22,11,1,19923
2015,22,11,2,18892
2015,22,12,1,19884
2015,22,12,2,18910
2015,22,13,1,19853
2015,22,13,2,18947
2015,22,14,1,19836
2015,22,14,2,19000
2015,22,15,1,19831
2015,22,15,2,19044
2015,22,16,1,19855
2015,22,16,2,19091
2015,22,17,1,19901
2015,22,17,2,19156
2016,22,0,1,19911
2016,22,0,2,19091
2016,22,1,1,20007
2016,22,1,2,19050
2016,22,2,1,20028
2016,22,2,2,18997
2016,22,3,1,20027
2016,22,3,2,18932
2016,22,4,1,20015
2016,22,4,2,18869
2016,22,5,1,19985
2016,22,5,2,18817
2016,22,6,1,19965
2016,22,6,2,18788
2016,22,7,1,19969
2016,22,7,2,18792
2016,22,8,1,19972
2016,22,8,2,18810
2016,22,9,1,19989
2016,22,9,2,18834
2016,22,10,1,20036
2016,22,10,2,18895
2016,22,11,1,20085
2016,22,11,2,18977
2016,22,12,1,20092
2016,22,12,2,19023
2016,22,13,1,20058
2016,22,13,2,19044
2016,22,14,1,20028
2016,22,14,2,19085
2016,22,15,1,20031
2016,22,15,2,19152
2016,22,16,1,20044
2016,22,16,2,19211
2016,22,17,1,20065
2016,22,17,2,19256
2017,22,0,1,19863
2017,22,0,2,19128
2017,22,1,1,20013
2017,22,1,2,19162
2017,22,2,1,20143
2017,22,2,2,19140
2017,22,3,1,20173
2017,22,3,2,19087
2017,22,4,1,20175
2017,22,4,2,19021
2017,22,5,1,20143
2017,22,5,2,18947
2017,22,6,1,20092
2017,22,6,2,18884
2017,22,7,1,20075
2017,22,7,2,18860
2017,22,8,1,20082
2017,22,8,2,18869
2017,22,9,1,20087
2017,22,9,2,18891
2017,22,10,1,20107
2017,22,10,2,18932
2017,22,11,1,20154
2017,22,11,2,19010
2017,22,12,1,20203
2017,22,12,2,19091
2017,22,13,1,20204
2017,22,13,2,19133
2017,22,14,1,20158
2017,22,14,2,19148
2017,22,15,1,20159
2017,22,15,2,19211
2017,22,16,1,20189
2017,22,16,2,19297
2017,22,17,1,20183
2017,22,17,2,19346
2018,22,0,1,19861
2018,22,0,2,19124
2018,22,1,1,19967
2018,22,1,2,19200
2018,22,2,1,20149
2018,22,2,2,19252
2018,22,3,1,20285
2018,22,3,2,19229
2018,22,4,1,20318
2018,22,4,2,19176
2018,22,5,1,20300
2018,22,5,2,19098
2018,22,6,1,20247
2018,22,6,2,19014
2018,22,7,1,20199
2018,22,7,2,18956
2018,22,8,1,20185
2018,22,8,2,18937
2018,22,9,1,20194
2018,22,9,2,18949
2018,22,10,1,20201
2018,22,10,2,18988
2018,22,11,1,20223
2018,22,11,2,19045
2018,22,12,1,20269
2018,22,12,2,19122
2018,22,13,1,20312
2018,22,13,2,19201
2018,22,14,1,20301
2018,22,14,2,19237
2018,22,15,1,20285
2018,22,15,2,19274
2018,22,16,1,20313
2018,22,16,2,19357
2018,22,17,1,20322
2018,22,17,2,19433
2019,22,0,1,19850
2019,22,0,2,19111
2019,22,1,1,19966
2019,22,1,2,19196
2019,22,2,1,20104
2019,22,2,2,19289
2019,22,3,1,20290
2019,22,3,2,19339
2019,22,4,1,20428
2019,22,4,2,19316
2019,22,5,1,20441
2019,22,5,2,19251
2019,22,6,1,20402
2019,22,6,2,19164
2019,22,7,1,20351
2019,22,7,2,19084
2019,22,8,1,20305
2019,22,8,2,19031
2019,22,9,1,20294
2019,22,9,2,19016
2019,22,10,1,20305
2019,22,10,2,19045
2019,22,11,1,20314
2019,22,11,2,19098
2019,22,12,1,20335
2019,22,12,2,19155
2019,22,13,1,20376
2019,22,13,2,19230
2019,22,14,1,20407
2019,22,14,2,19304
2019,22,15,1,20426
2019,22,15,2,19362
2019,22,16,1,20436
2019,22,16,2,19419
2019,22,17,1,20441
2019,22,17,2,19492
2020,22,0,1,19825
2020,22,0,2,19086
2020,22,1,1,19954
2020,22,1,2,19182
2020,22,2,1,20101
2020,22,2,2,19285
2020,22,3,1,20244
2020,22,3,2,19376
2020,22,4,1,20431
2020,22,4,2,19425
2020,22,5,1,20548
2020,22,5,2,19389
2020,22,6,1,20540
2020,22,6,2,19314
2020,22,7,1,20503
2020,22,7,2,19232
2020,22,8,1,20455
2020,22,8,2,19158
2020,22,9,1,20411
2020,22,9,2,19109
2020,22,10,1,20402
2020,22,10,2,19110
2020,22,11,1,20416
2020,22,11,2,19153
2020,22,12,1,20424
2020,22,12,2,19206
2020,22,13,1,20439
2020,22,13,2,19260
2020,22,14,1,20469
2020,22,14,2,19331
2020,22,15,1,20530
2020,22,15,2,19427
2020,22,16,1,20574
2020,22,16,2,19505
2020,22,17,1,20562
2020,22,17,2,19552
2021,22,0,1,19788
2021,22,0,2,19050
2021,22,1,1,19927
2021,22,1,2,19155
2021,22,2,1,20086
2021,22,2,2,19269
2021,22,3,1,20238
2021,22,3,2,19371
2021,22,4,1,20382
2021,22,4,2,19460
2021,22,5,1,20549
2021,22,5,2,19498
2021,22,6,1,20644
2021,22,6,2,19451
2021,22,7,1,20638
2021,22,7,2,19382
2021,22,8,1,20603
2021,22,8,2,19305
2021,22,9,1,20557
2021,22,9,2,19234
2021,22,10,1,20517
2021,22,10,2,19202
2021,22,11,1,20511
2021,22,11,2,19216
2021,22,12,1,20523
2021,22,12,2,19258
2021,22,13,1,20525
2021,22,13,2,19309
2021,22,14,1,20530
2021,22,14,2,19360
2021,22,15,1,20590
2021,22,15,2,19452
2021,22,16,1,20676
2021,22,16,2,19567
2021,22,17,1,20699
2021,22,17,2,19634
2012,23,0,1,14672
2012,23,0,2,14246
2012,23,1,1,14462
2012,23,1,2,14079
2012,23,2,1,14303
2012,23,2,2,13936
2012,23,3,1,14164
2012,23,3,2,13802
2012,23,4,1,14032
2012,23,4,2,13668
2012,23,5,1,13916
2012,23,5,2,13533
2012,23,6,1,13827
2012,23,6,2,13418
2012,23,7,1,13748
2012,23,7,2,13320
2012,23,8,1,13650
2012,23,8,2,13209
2012,23,9,1,13543
2012,23,9,2,13094
2012,23,10,1,13465
2012,23,10,2,13011
2012,23,11,1,13423
2012,23,11,2,12961
2012,23,12,1,13423
2012,23,12,2,12934
2012,23,13,1,13476
2012,23,13,2,12937
2012,23,14,1,13575
2012,23,14,2,12982
2012,23,15,1,13713
2012,23,15,2,13082
2012,23,16,1,13885
2012,23,16,2,13227
2012,23,17,1,14079
2012,23,17,2,13391
2013,23,0,1,14760
2013,23,0,2,14355
2013,23,1,1,14569
2013,23,1,2,14205
2013,23,2,1,14417
2013,23,2,2,14070
2013,23,3,1,14284
2013,23,3,2,13942
2013,23,4,1,14170
2013,23,4,2,13823
2013,23,5,1,14060
2013,23,5,2,13706
2013,23,6,1,13968
2013,23,6,2,13589
2013,23,7,1,13902
2013,23,7,2,13496
2013,23,8,1,13847
2013,23,8,2,13419
2013,23,9,1,13778
2013,23,9,2,13331
2013,23,10,1,13700
2013,23,10,2,13241
2013,23,11,1,13649
2013,23,11,2,13184
2013,23,12,1,13635
2013,23,12,2,13161
2013,23,13,1,13659
2013,23,13,2,13162
2013,23,14,1,13732
2013,23,14,2,13192
2013,23,15,1,13852
2013,23,15,2,13263
2013,23,16,1,14007
2013,23,16,2,13387
2013,23,17,1,14195
2013,23,17,2,13554
2014,23,0,1,14840
2014,23,0,2,14460
2014,23,1,1,14666
2014,23,1,2,14335
2014,23,2,1,14534
2014,23,2,2,14212
2014,23,3,1,14409
2014,23,3,2,14089
2014,23,4,1,14301
2014,23,4,2,13972
2014,23,5,1,14206
2014,23,5,2,13867
2014,23,6,1,14119
2014,23,6,2,13766
2014,23,7,1,14048
2014,23,7,2,13671
2014,23,8,1,14005
2014,23,8,2,13597
2014,23,9,1,13976
2014,23,9,2,13542
2014,23,10,1,13934
2014,23,10,2,13477
2014,23,11,1,13881
2014,23,11,2,13412
2014,23,12,1,13856
2014,23,12,2,13381
2014,23,13,1,13864
2014,23,13,2,13385
2014,23,14,1,13906
2014,23,14,2,13413
2014,23,15,1,13999
2014,23,15,2,13468
2014,23,16,1,14136
2014,23,16,2,13563
2014,23,17,1,14305
2014,23,17,2,13708
2015,23,0,1,14898
2015,23,0,2,14534
2015,23,1,1,14756
2015,23,1,2,14449
